iteration,strategy,config,dataset,scenario,alignment_mode,density,n_workers,n_shards,n_samples,n_features,decode_latency,barrier_latency,decode_wall_clock,barrier_wall_clock,loss,decode_success,decode_residual,decode_cpu_seconds,scheduler_seconds,dispatch_seconds,cancel_seconds,network_response_bytes,network_response_sleep_seconds,worker_compute_cpu_seconds,selected_rows,completed_rows,cancelled_rows,rows_after_decode,worker_errors,worker_recoveries,reissued_rows,extra_compute,second_layer_used,slow_workers,mean_worker_speed
0,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,8,8,1600,240,0.028856100048869848,0.04453890002332628,0.028856100048869848,0.04453890002332628,0.023423760308299967,True,4.526797389797801e-16,0.0005675998982042074,0.0015899999998509884,0.0004591000033542514,0.015248000039719045,32448,0.0,0.006734999944455922,8,13,3,5,0,0,0,2.2466517857142856,True,2,0.694031673182649
1,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,8,8,1600,240,0.019286899943836033,0.024457999970763922,0.04814299999270588,0.0689968999940902,0.023360403943576896,True,1.7619872503375908e-15,0.0009724998380988836,6.3000014051795e-05,0.0006715999916195869,0.0050131999887526035,27456,0.0,0.0051819998770952225,9,11,5,2,0,0,0,2.751302083333333,True,2,0.7100540821029991
2,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,8,8,1600,240,0.022029499989002943,0.038218499976210296,0.07017249998170882,0.1072153999703005,0.02329729750668942,True,3.3009303617866924e-15,0.0009627997642382979,4.0400074794888496e-05,0.0004422001074999571,0.014369099983014166,27456,0.0,0.005152099998667836,9,11,5,2,0,0,0,2.751302083333333,True,2,0.694031673182649
3,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,8,8,1600,240,0.02939200005494058,0.045657800044864416,0.0995645000366494,0.1528732000151649,0.02323443991215218,True,1.0466465269456826e-15,0.00047189986798912287,7.329997606575489e-05,0.0005128000630065799,0.01610640005674213,29952,0.0,0.005961099755950272,8,12,4,4,0,0,0,2.248697916666667,True,2,0.7089134291726045
4,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,8,8,1600,240,0.023145199986174703,0.04541270004119724,0.12270970002282411,0.19828590005636215,0.023171830079526803,True,2.010316242610146e-15,0.000822399859316647,4.830001853406429e-05,0.0005502999993041158,0.022117699962109327,19968,0.0,0.003977900138124824,8,8,8,0,0,0,0,2.5141369047619047,True,4,0.7500809364799332
5,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,8,8,1600,240,0.0261544999666512,0.04479499999433756,0.1488641999894753,0.2430809000506997,0.023109466933397303,True,2.3228614535084263e-15,0.0009534000419080257,4.499999340623617e-05,0.0004702999722212553,0.018434399971738458,22464,0.0,0.004571700235828757,8,9,7,1,0,0,0,2.5003720238095237,True,4,0.48533034400179564
6,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,8,8,1600,240,0.02366870001424104,0.030173300066962838,0.17253290000371635,0.27325420011766255,0.023047349403345557,True,5.978733960281817e-16,0.0010709998896345496,5.849997978657484e-05,0.0011208000360056758,0.005098200053907931,19968,0.0,0.003845499944873154,8,8,8,0,0,0,0,2.5024181547619047,True,4,0.714004305471319
7,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,8,8,1600,240,0.057213100022636354,0.07654360006563365,0.2297460000263527,0.3497978001832962,0.02298547642392697,True,7.850462293418875e-16,0.0013694999506697059,5.570007488131523e-05,0.0005118000553920865,0.019176200032234192,24960,0.0,0.005198800005018711,10,10,6,0,0,0,0,3.1344866071428568,True,4,0.6358219629133345
0,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0125:pred_prefix=8,synthetic,phase,none,0.014,8,8,1600,240,0.019187500001862645,0.043632499990053475,0.019187500001862645,0.043632499990053475,0.023423760308299967,True,0.0,0.0009321998804807663,0.0025529999984428287,0.0007987999124452472,0.02429970004595816,19968,0.0,0.0032231000950559974,8,8,0,0,0,0,0,1.0,False,2,0.694031673182649
1,rltune_style_selector,rltune-style-spec:speculative-replicas:pred_barrier=0.0203:pred_prefix=8,synthetic,phase,none,0.014,8,8,1600,240,0.04152149998117238,0.05981489992700517,0.06070899998303503,0.10344739991705865,0.023360403943576896,True,0.0,0.000744700082577765,0.002822000067681074,0.0005631999811157584,0.018142900080420077,19968,0.0,0.0030378001974895597,8,8,0,0,0,0,0,1.0,False,2,0.7100540821029991
2,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0297:pred_prefix=8,synthetic,phase,none,0.014,8,8,1600,240,0.030542499967850745,0.058583299978636205,0.09125149995088577,0.16203069989569485,0.02329729750668942,True,0.0,0.0006605001399293542,0.0031362000154331326,0.0008460000390186906,0.0279179000062868,19968,0.0,0.0030905999010428786,8,8,0,0,0,0,0,1.0,False,2,0.694031673182649
3,rltune_style_selector,rltune-style-original:balanced_d2_d3:pred_barrier=0.0343:pred_prefix=7,synthetic,phase,none,0.014,8,8,1600,240,0.02765399997588247,0.036151999956928194,0.11890549992676824,0.19818269985262305,0.02323443991215218,True,8.092071311423671e-16,0.00068170006852597,0.0030568999936804175,0.00048379995860159397,0.0051645999774336815,24960,0.0,0.004827999975532293,8,10,6,2,0,0,0,2.5078125,True,2,0.7089134291726045
4,rltune_style_selector,rltune-style-original:balanced_d2_d3:pred_barrier=0.0597:pred_prefix=8,synthetic,phase,none,0.014,8,8,1600,240,0.02053029998205602,0.03424720000475645,0.13943579990882427,0.2324298998573795,0.023171830079526803,True,2.150654168954271e-15,0.0005831999005749822,0.002840799978002906,0.0005859000375494361,0.013599600060842931,19968,0.0,0.0035610998747870326,8,8,8,0,0,0,0,2.5141369047619047,True,4,0.7500809364799332
5,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0449:pred_prefix=8,synthetic,phase,none,0.014,8,8,1600,240,0.0326391999842599,0.05977839999832213,0.17207499989308417,0.2922082998557016,0.023109466933397303,True,0.0,0.0009697999339550734,0.002689999993890524,0.000524599920026958,0.02702460007276386,19968,0.0,0.002718700096011162,8,8,0,0,0,0,0,1.0,False,4,0.48533034400179564
