iteration,strategy,config,dataset,scenario,alignment_mode,density,n_workers,n_shards,n_samples,n_features,decode_latency,barrier_latency,decode_wall_clock,barrier_wall_clock,loss,decode_success,decode_residual,decode_cpu_seconds,scheduler_seconds,dispatch_seconds,cancel_seconds,network_response_bytes,network_response_sleep_seconds,worker_compute_cpu_seconds,selected_rows,completed_rows,cancelled_rows,rows_after_decode,worker_errors,worker_recoveries,reissued_rows,extra_compute,second_layer_used,slow_workers,mean_worker_speed
0,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,16,8,1600,240,0.0253757000900805,0.03951580007560551,0.0253757000900805,0.03951580007560551,0.018853620223686838,True,1.0806867808372692e-15,0.0006864998722448945,0.000964400009252131,0.0005278999451547861,0.013949699932709336,57408,0.0,0.010967800510115921,10,23,9,13,0,0,0,2.78218005952381,True,4,0.8059418346182702
1,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,16,8,1600,240,0.016323099960573018,0.024621599935926497,0.04169880005065352,0.06413740001153201,0.018808927928652585,True,3.8992385606641965e-15,0.00031550019048154354,3.6199926398694515e-05,0.001258400036022067,0.006051499978639185,37440,0.0,0.004822600050829351,10,15,17,5,0,0,0,2.8936011904761907,True,4,0.772219696819689
2,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,16,8,1600,240,0.02224459999706596,0.03709619992878288,0.06394340004771948,0.10123359994031489,0.018764398354303866,True,5.768888059150692e-16,0.000511100166477263,4.269997589290142e-05,0.0007665000157430768,0.014641200075857341,57408,0.0,0.008210400119423866,9,23,9,14,0,0,0,2.3790922619047623,True,4,0.7686951530157419
3,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,16,8,1600,240,0.029497700044885278,0.04499930003657937,0.09344110009260476,0.14623289997689426,0.018720030852201936,True,5.4672143489065705e-16,0.0003538999008014798,3.5400036722421646e-05,0.00038300000596791506,0.01529010001104325,72384,0.0,0.011010200250893831,7,29,3,22,0,0,0,1.8753720238095237,True,4,0.819040137339636
4,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,16,8,1600,240,0.01697640004567802,0.024873999995179474,0.11041750013828278,0.17110689997207373,0.018675824776649634,True,1.687849393085058e-15,0.0004654998192563653,2.6000081561505795e-05,0.0005457999650388956,0.007652499945834279,34944,0.0,0.004967599990777671,8,14,18,6,0,0,0,2.2338169642857144,True,7,0.5585889747537953
5,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,16,8,1600,240,0.019451600033789873,0.026330800028517842,0.12986910017207265,0.19743770000059158,0.018631779484679274,True,7.343435057440258e-16,0.00028690032195299864,2.529995981603861e-05,0.0006540000904351473,0.006448299973271787,32448,0.0,0.004932300071232021,9,13,19,4,0,0,0,2.6294642857142856,True,7,0.6272413273790776
6,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,16,8,1600,240,0.025629799929447472,0.05503749998752028,0.15549890010152012,0.25247519998811185,0.018587894336040637,True,1.6814473403471375e-15,0.000659600249491632,3.620004281401634e-05,0.0009755999781191349,0.028798700077459216,37440,0.0,0.004868500051088631,10,15,17,5,0,0,0,2.888578869047619,True,7,0.6150342783454895
7,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,16,8,1600,240,0.02938329998869449,0.061337899998761714,0.1848822000902146,0.31381309998687357,0.018544168693188957,True,9.112963250336172e-16,0.0008302002679556608,4.4599990360438824e-05,0.0006548999808728695,0.031631599995307624,42432,0.0,0.0065055000595748425,9,17,15,8,0,0,0,2.506696428571429,True,7,0.6871982015352657
0,rltune_style_selector,rltune-style-spec:speculative-replicas:pred_barrier=0.0044:pred_prefix=9,synthetic,phase,none,0.014,16,8,1600,240,0.028108500060625374,0.059260300011374056,0.028108500060625374,0.059260300011374056,0.018853620223686838,True,1.6184142622847341e-16,0.0005825998960062861,0.0026557999663054943,0.0006351999472826719,0.03080680000130087,39936,0.0,0.005750000011175871,13,16,0,3,0,0,0,1.6201636904761907,False,4,0.8059418346182702
1,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0129:pred_prefix=8,synthetic,phase,none,0.014,16,8,1600,240,0.029462900012731552,0.05795889999717474,0.057571400073356926,0.1172192000085488,0.018808927928652585,True,0.0,0.0006648000562563539,0.003768599941395223,0.0007492000004276633,0.0283147000009194,19968,0.0,0.0032962997211143374,8,8,0,0,0,0,0,1.0,False,4,0.772219696819689
2,rltune_style_selector,rltune-style-spec:speculative-replicas:pred_barrier=0.0326:pred_prefix=8,synthetic,phase,none,0.014,16,8,1600,240,0.02635370008647442,0.05659699998795986,0.08392510015983135,0.17381619999650866,0.018764398354303866,True,2.573946193822258e-16,0.0006031000521034002,0.003419600077904761,0.0006177000468596816,0.029963399982079864,37440,0.0,0.006404099869541824,11,15,1,4,0,0,0,1.3662574404761905,False,4,0.7686951530157419
