iteration,strategy,config,dataset,scenario,alignment_mode,density,n_workers,n_shards,n_samples,n_features,decode_latency,barrier_latency,decode_wall_clock,barrier_wall_clock,loss,decode_success,decode_residual,decode_cpu_seconds,scheduler_seconds,dispatch_seconds,cancel_seconds,network_response_bytes,network_response_sleep_seconds,worker_compute_cpu_seconds,selected_rows,completed_rows,cancelled_rows,rows_after_decode,worker_errors,worker_recoveries,reissued_rows,extra_compute,second_layer_used,slow_workers,mean_worker_speed
0,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,24,8,1600,240,0.03171609994024038,0.05923139990773052,0.03171609994024038,0.05923139990773052,0.024104446286569076,True,7.488863730937845e-16,0.0004154000198468566,0.002171600004658103,0.004465700010769069,0.02712520002387464,97344,0.12011500799999994,0.019431599997915328,8,39,9,31,0,0,0,2.0042782738095237,False,5,0.9981933516934925
1,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,24,8,1600,240,0.034451000043191016,0.06117540004197508,0.0661670999834314,0.1204067999497056,0.024048263193405285,True,7.889616961715914e-16,0.0005963000003248453,3.860006108880043e-05,0.004489799961447716,0.026325899991206825,99840,0.12319487999999994,0.02106109936721623,13,40,8,27,0,0,0,3.2427455357142856,False,5,0.9842217206989877
2,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,24,8,1600,240,0.032795699895359576,0.060540699982084334,0.09896279987879097,0.18094749993178993,0.023992261341206824,True,3.905555678715502e-16,0.0003256000345572829,7.800001185387373e-05,0.004355499986559153,0.027137600001879036,99840,0.12319487999999994,0.017437799833714962,8,40,8,32,0,0,0,2.0053943452380953,False,5,0.9731466231680866
3,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,24,8,1600,240,0.018680799985304475,0.033039000001735985,0.11764359986409545,0.21398649993352592,0.023936440106903004,True,7.205766531097151e-16,0.000394699745811522,4.23000892624259e-05,0.004184900084510446,0.011754599981941283,62400,0.07699679999999998,0.009945200057700276,7,25,23,18,0,0,0,1.7377232142857142,False,5,0.9831966333109597
4,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,24,8,1600,240,0.030239199986681342,0.04263419995550066,0.1478827998507768,0.2566206998890266,0.023880798869681637,True,3.1758006758559444e-15,0.00031809997744858265,3.990007098764181e-05,0.004349200055003166,0.009433100000023842,62400,0.07699679999999998,0.011437500128522515,8,25,23,17,0,0,0,2.0033482142857144,False,11,0.5789377595241749
5,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,24,8,1600,240,0.03205389995127916,0.06152949994429946,0.17993669980205595,0.31815019983332604,0.023825337010980493,True,1.1821399103521453e-15,0.0003477000864222646,3.460003063082695e-05,0.00440940004773438,0.026715699932537973,64896,0.08007667199999997,0.010283399722538888,9,26,22,17,0,0,0,2.2661830357142856,False,11,0.6454162162555075
6,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,24,8,1600,240,0.01895389996934682,0.03137260000221431,0.19889059977140278,0.34952279983554035,0.02377005391447882,True,6.638168205731152e-16,0.0007685001473873854,4.569999873638153e-05,0.0039944000309333205,0.009831100003793836,37440,0.046198079999999996,0.004961399827152491,10,15,33,5,0,0,0,2.488095238095238,False,11,0.5756319293306554
7,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,24,8,1600,240,0.029650500044226646,0.05841530009638518,0.22854109981562942,0.40793809993192554,0.02371494896608883,True,1.2117462562767951e-15,0.0007406998192891479,3.530003596097231e-05,0.004231099970638752,0.02669870003592223,64896,0.08007667199999997,0.010103000095114112,10,26,22,16,0,0,0,2.5059523809523805,False,11,0.5943955549765696
0,rltune_style_selector,rltune-style-spec:speculative-replicas:pred_barrier=0.0029:pred_prefix=8,synthetic,phase,none,0.014,24,8,1600,240,0.02963809994980693,0.05700179992709309,0.02963809994980693,0.05700179992709309,0.024104446286569076,True,7.850462293418875e-17,0.0006720995297655463,0.003186899935826659,0.004157099989242852,0.027096900041215122,57408,0.07083705599999998,0.006387599860318005,13,23,1,10,0,0,0,1.6296502976190474,False,5,0.9981933516934925
1,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0119:pred_prefix=8,synthetic,phase,none,0.014,24,8,1600,240,0.033556299982592463,0.0554264000384137,0.06319439993239939,0.11242819996550679,0.024048263193405285,True,0.0,0.0004156999057158828,0.0054700999753549695,0.0041655999375507236,0.02173809998203069,19968,0.024638976000000003,0.0020926999859511852,8,8,0,0,0,0,0,1.0,False,5,0.9842217206989877
2,rltune_style_selector,rltune-style-spec:speculative-replicas:pred_barrier=0.0308:pred_prefix=8,synthetic,phase,none,0.014,24,8,1600,240,0.016515699913725257,0.042747599887661636,0.07971009984612465,0.15517579985316843,0.023992261341206824,True,5.551115123125783e-17,0.0010628000600263476,0.0036772999446839094,0.004479299997910857,0.026033799978904426,49920,0.06159743999999998,0.004733199602924287,14,20,4,6,0,0,0,1.7531622023809523,False,5,0.9731466231680866
3,rltune_style_selector,rltune-style-spec:speculative-replicas:pred_barrier=0.0338:pred_prefix=8,synthetic,phase,none,0.014,24,8,1600,240,0.030056799994781613,0.03889329999219626,0.10976689984090626,0.1940690998453647,0.023936440106903004,True,1.9626155733547187e-16,0.0003831000067293644,0.0036095998948439956,0.00394860003143549,0.008584499941207469,54912,0.06775718399999998,0.005501899751834571,13,22,2,9,0,0,0,1.638764880952381,False,5,0.9831966333109597
4,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0324:pred_prefix=8,synthetic,phase,none,0.014,24,8,1600,240,0.015932100010104477,0.023343599983491004,0.12569899985101074,0.2174126998288557,0.023880798869681637,True,0.0,0.0004950000438839197,0.00330700003542006,0.004635600023902953,0.007296700030565262,19968,0.024638976000000003,0.0019032999407500029,8,8,0,0,0,0,0,1.0,False,11,0.5789377595241749
5,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0282:pred_prefix=8,synthetic,phase,none,0.014,24,8,1600,240,0.017175799934193492,0.03630359994713217,0.14287479978520423,0.25371629977598786,0.023825337010980493,True,0.0,0.000785500044003129,0.0024776000063866377,0.004644499975256622,0.018924999982118607,19968,0.024638976000000003,0.001738899969495833,8,8,0,0,0,0,0,0.9999999999999999,False,11,0.6454162162555075
6,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0290:pred_prefix=8,synthetic,phase,none,0.014,24,8,1600,240,0.015618799952790141,0.044358499930240214,0.15849359973799437,0.2980747997062281,0.02377005391447882,True,0.0,0.00040170003194361925,0.002977199968881905,0.0039594999980181456,0.02855509996879846,19968,0.024638976000000003,0.0018385000294074416,8,8,0,0,0,0,0,0.9999999999999999,False,11,0.5756319293306554
7,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0322:pred_prefix=8,synthetic,phase,none,0.014,24,8,1600,240,0.028699500020593405,0.055747900041751564,0.18719309975858778,0.35382269974797964,0.02371494896608883,True,0.0,0.0004894998855888844,0.004563300055451691,0.0039787000278010964,0.026869800058193505,19968,0.024638976000000003,0.0018178001046180725,8,8,0,0,0,0,0,1.0,False,11,0.5943955549765696
0,sailor_style_heterogeneity_aware,sailor-style-speed:speed-aware-identity:pred_all_done=0.0014,synthetic,phase,none,0.014,24,8,1600,240,0.018288200022652745,0.044009000062942505,0.018288200022652745,0.044009000062942505,0.024104446286569076,True,0.0,0.0005261000478640199,0.002444899990223348,0.004419500008225441,0.025553499930538237,19968,0.024638976000000003,0.0019489999394863844,8,8,0,0,0,0,0,1.0,False,5,0.9981933516934925
1,sailor_style_heterogeneity_aware,sailor-style-speed:speed-aware-identity:pred_all_done=0.0016,synthetic,phase,none,0.014,24,8,1600,240,0.019153699977323413,0.045183799928054214,0.03744189999997616,0.08919279999099672,0.024048263193405285,True,0.0,0.0005904999561607838,0.001873199944384396,0.00436619995161891,0.025812900043092668,19968,0.024638976000000003,0.002186800120398402,8,8,0,0,0,0,0,1.0,False,5,0.9842217206989877
2,sailor_style_heterogeneity_aware,sailor-style-speed:speed-aware-identity:pred_all_done=0.0015,synthetic,phase,none,0.014,24,8,1600,240,0.03315350005868822,0.061406100052408874,0.07059540005866438,0.1505989000434056,0.023992261341206824,True,0.0,0.00027590012177824974,0.0011671000393107533,0.004187299986369908,0.028057399904355407,19968,0.024638976000000003,0.0019563999958336353,8,8,0,0,0,0,0,0.9999999999999999,False,5,0.9731466231680866
3,sailor_style_heterogeneity_aware,sailor-style-speed:speed-aware-identity:pred_all_done=0.0015,synthetic,phase,none,0.014,24,8,1600,240,0.03609509998932481,0.057857700041495264,0.10669050004798919,0.20845660008490086,0.023936440106903004,True,0.0,0.000488600111566484,0.002154799993149936,0.004522299976088107,0.021603900007903576,19968,0.024638976000000003,0.0023190000792965293,8,8,0,0,0,0,0,1.0,False,5,0.9831966333109597
4,sailor_style_heterogeneity_aware,sailor-style-speed:speed-aware-identity:pred_all_done=0.0023,synthetic,phase,none,0.014,24,8,1600,240,0.023364400025457144,0.04357550002168864,0.13005490007344633,0.2520321001065895,0.023880798869681637,True,0.0,0.0006086999783292413,0.0017223000759258866,0.004488800070248544,0.02000729995779693,19968,0.024638976000000003,0.0024058001581579447,8,8,0,0,0,0,0,1.0,False,11,0.5789377595241749
5,sailor_style_heterogeneity_aware,sailor-style-speed:speed-aware-identity:pred_all_done=0.0019,synthetic,phase,none,0.014,24,8,1600,240,0.031309799989685416,0.0599930000025779,0.16136470006313175,0.3120251001091674,0.023825337010980493,True,0.0,0.000363699859008193,0.0017422999953851104,0.004560599918477237,0.028527999995276332,19968,0.024638976000000003,0.0021772001637145877,8,8,0,0,0,0,0,0.9999999999999999,False,11,0.6454162162555075
6,sailor_style_heterogeneity_aware,sailor-style-speed:speed-aware-identity:pred_all_done=0.0021,synthetic,phase,none,0.014,24,8,1600,240,0.03219509997870773,0.0450264000101015,0.19355980004183948,0.3570515001192689,0.02377005391447882,True,0.0,0.000420999713242054,0.0010737000266090035,0.003955699969083071,0.012630000011995435,19968,0.024638976000000003,0.002084100036881864,8,8,0,0,0,0,0,0.9999999999999999,False,11,0.5756319293306554
7,sailor_style_heterogeneity_aware,sailor-style-speed:speed-aware-identity:pred_all_done=0.0021,synthetic,phase,none,0.014,24,8,1600,240,0.03801640006713569,0.05913029995281249,0.23157620010897517,0.4161818000720814,0.02371494896608883,True,0.0,0.0004415001021698117,0.0012322000693529844,0.004288200056180358,0.02093809994403273,19968,0.024638976000000003,0.0021506001939997077,8,8,0,0,0,0,0,1.0,False,11,0.5943955549765696
0,guarded_system_portfolio,guarded-portfolio-fallback-best_safe-uncoded:speed-aware-identity:pred_gain=0.000:pred_prefix_delta=0.0,synthetic,phase,none,0.014,24,8,1600,240,0.03144100005738437,0.05936600000131875,0.03144100005738437,0.05936600000131875,0.024104446286569076,True,0.0,0.00031849998049438,0.002152399974875152,0.004438400035724044,0.02775189990643412,19968,0.024638976000000003,0.001952500082552433,8,8,0,0,0,0,0,1.0,False,5,0.9981933516934925
1,guarded_system_portfolio,guarded-portfolio-fallback-best_safe-uncoded:speed-aware-identity:pred_gain=0.000:pred_prefix_delta=0.0,synthetic,phase,none,0.014,24,8,1600,240,0.03181039995979518,0.039565499988384545,0.06325140001717955,0.0989314999897033,0.024048263193405285,True,0.0,0.0007442000787705183,0.001989700016565621,0.004220700007863343,0.007633799919858575,19968,0.024638976000000003,0.0021028000628575683,8,8,0,0,0,0,0,1.0,False,5,0.9842217206989877
