external_mode,n_workers,seed,strategy,actual_barrier_ms,no_straggler_barrier_ms,cancel_free_barrier_ms,fastest_safe_barrier_ms,removable_tail_fraction,dominant_bottleneck,method,source,artifact,uses_first_decode_features,notes
k3s,24,17,online_counter_guard_rank_aware_sparse_flexible,16.078793249988575,7.168528642193338,10.529156125016938,9.816210250008307,0.389360945444637,cancel,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible
k3s,24,17,online_counter_guard_deadline_aware_sparse_flexible,16.357694499987424,7.264722924176276,10.623488124906551,9.935328187438538,0.3924014287513368,cancel,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
k3s,24,17,rltune_style_selector,12.643372500008313,6.2196577086406775,8.490762375089338,8.272437437582813,0.34293068351645395,cancel,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
k3s,24,17,sailor_style_heterogeneity_aware,12.03944450000445,6.4963113586244505,8.503759125033987,8.503759125033987,0.29430433334419637,cancel,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
k3s,24,23,speed_aware_uncoded,12.231724125029988,6.677420010180888,8.625242625072225,8.625242625072225,0.29559092497713996,cancel,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded
k3s,24,23,speculative_replication,13.314489999999024,5.883587514841403,8.491196499932087,8.117935124999969,0.38945040257052177,cancel,speculative_replication,speculative_replication,speculative_replication,speculative_replication,speculative_replication
k3s,24,23,sparse_flexible_static,15.320844125000063,6.643093767982,9.707977374972637,9.089507187510955,0.4079497330533941,cancel,SparseFlexibleStatic,Sparse-flexible coded learning,same-runtime reimplementation,No,legacy static baseline name
k3s,24,23,original_sfcl_static,15.168769624949576,6.404889181238847,9.53144287504415,8.880284562508168,0.4154222153945742,cancel,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
k3s,24,23,worker_aware_sparse_flexible,15.796260750022325,7.142868578166305,10.249761500034525,9.701094000050087,0.38839345946077286,cancel,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible
k3s,24,23,rank_aware_sparse_flexible,17.360733750024313,6.484915210891401,9.611591624974412,8.965369937456519,0.45333636460108717,cancel,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible
k3s,24,23,deadline_aware_sparse_flexible,15.196265499980612,6.532746852339901,9.5618081249711,8.920333687512938,0.413373542891076,cancel,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible
k3s,24,23,system_portfolio,12.0253521249651,6.449458588241731,8.284362374979413,8.284362374979413,0.3120342886456421,cancel,system_portfolio,system_portfolio,system_portfolio,system_portfolio,system_portfolio
k3s,24,23,guarded_system_portfolio,12.056108374991886,6.52182208517541,8.4952711249854,8.4952711249854,0.29598714495377343,cancel,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
k3s,24,23,online_counter_guard_rank_aware_sparse_flexible,15.18950650000755,6.498294512482308,9.498606875041538,8.9876668125441,0.40922021903255523,cancel,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible
k3s,24,23,online_counter_guard_deadline_aware_sparse_flexible,15.248325375011925,6.467680492169895,9.557187874975162,8.930938999995357,0.41529565790612094,cancel,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
k3s,24,23,rltune_style_selector,12.43565187508005,6.194428584401147,8.316994875087774,8.16973037505865,0.34075427432427796,cancel,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
k3s,24,23,sailor_style_heterogeneity_aware,11.99099849998215,6.530940948415717,8.45884099996385,8.45884099996385,0.29481891532579385,cancel,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
k3s,24,31,speed_aware_uncoded,12.737336999975863,7.05774222652908,9.217185499920674,9.217185499920674,0.2766036421243025,cancel,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded
k3s,24,31,speculative_replication,13.701580500025962,6.018647147718025,8.781956500058625,8.318915937579119,0.39391428061438366,cancel,speculative_replication,speculative_replication,speculative_replication,speculative_replication,speculative_replication
k3s,24,31,sparse_flexible_static,16.11153862504005,7.028007106267216,10.656206250018826,9.841740312509668,0.3941900415227339,cancel,SparseFlexibleStatic,Sparse-flexible coded learning,same-runtime reimplementation,No,legacy static baseline name
k3s,24,31,original_sfcl_static,15.8811661249842,6.890600419544372,10.263585875009088,9.541935687508337,0.4038229439957263,cancel,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
k3s,24,31,worker_aware_sparse_flexible,15.695830500050024,6.559911764092645,10.088545375083413,9.238787812535012,0.4130899567445153,cancel,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible
k3s,24,31,rank_aware_sparse_flexible,17.4159527500421,6.653669960201782,9.676063375053436,9.111726750049288,0.4469781585316881,cancel,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible
k3s,24,31,deadline_aware_sparse_flexible,15.470247749988125,6.567709407793158,9.911856999963213,9.168187062456855,0.4082028439943901,cancel,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible
k3s,24,31,system_portfolio,12.570836874999662,6.910024657034135,8.935079500019949,8.935079500019949,0.28948437656816856,cancel,system_portfolio,system_portfolio,system_portfolio,system_portfolio,system_portfolio
k3s,24,31,guarded_system_portfolio,12.658581500005475,7.008808285121545,8.945282499979525,8.945282499979525,0.29415859748946926,cancel,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
k3s,24,31,online_counter_guard_rank_aware_sparse_flexible,15.3637172499827,6.8787797452560895,9.744880749963137,9.262205624949562,0.4007756098454857,cancel,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible
k3s,24,31,online_counter_guard_deadline_aware_sparse_flexible,16.041638625040324,6.894938551583035,10.291753875009137,9.600294062522568,0.4063005089020001,cancel,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
k3s,24,31,rltune_style_selector,12.582401874965338,6.6499500163887095,8.719457624920212,8.719457624920212,0.30837602418291615,cancel,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
k3s,24,31,sailor_style_heterogeneity_aware,12.596400875025838,6.9233270008117325,8.880803125009525,8.880803125009525,0.2959501124067627,cancel,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
k3s,24,37,speed_aware_uncoded,12.820184750040612,7.086819453906255,9.128678750016563,9.128678750016563,0.2886967677411812,cancel,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded
k3s,24,37,speculative_replication,13.757671874969862,6.0406526570223855,8.708412874938164,8.246082812490776,0.40061019905539996,cancel,speculative_replication,speculative_replication,speculative_replication,speculative_replication,speculative_replication
k3s,24,37,sparse_flexible_static,15.278007125033312,6.757413082833491,9.610012000052812,9.082807937559707,0.40614936097973187,cancel,SparseFlexibleStatic,Sparse-flexible coded learning,same-runtime reimplementation,No,legacy static baseline name
k3s,24,37,original_sfcl_static,14.993830000037125,6.732271976603195,9.38439462501605,8.967556375011956,0.4018611728138608,cancel,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
k3s,24,37,worker_aware_sparse_flexible,15.711201124986424,7.068915917974425,9.974371249995787,9.484596937511425,0.3972696919976032,cancel,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible
k3s,24,37,rank_aware_sparse_flexible,17.62652249996671,6.725323182047968,9.806942999915663,9.178816437483244,0.44736156490751355,cancel,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible
k3s,24,37,deadline_aware_sparse_flexible,15.313125750054676,6.66886366564811,9.548518000030988,9.047001187525407,0.4099767815858286,cancel,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible
k3s,24,37,system_portfolio,12.52068200003005,6.898931014867447,8.826055625036037,8.826055625036037,0.29589253891846745,cancel,system_portfolio,system_portfolio,system_portfolio,system_portfolio,system_portfolio
k3s,24,37,guarded_system_portfolio,12.641391874978975,6.974496992988184,8.931741750018224,8.931741750018224,0.29418614093013584,cancel,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
k3s,24,37,online_counter_guard_rank_aware_sparse_flexible,15.497855374945813,6.854764383570307,9.77184212490555,9.226025937422776,0.4049312179330646,cancel,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible
k3s,24,37,online_counter_guard_deadline_aware_sparse_flexible,15.987140750041775,7.01465940701554,10.192928500032387,9.508114750033707,0.40666958556274957,cancel,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
k3s,24,37,rltune_style_selector,12.78843899999055,6.447182474179014,8.758981999960637,8.619271062485618,0.3229755692059973,cancel,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
k3s,24,37,sailor_style_heterogeneity_aware,12.572300124901362,6.957372783537197,8.977611999853124,8.977611999853124,0.286492809099473,cancel,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
k3s,24,43,speed_aware_uncoded,12.615732624993775,6.978638121866389,9.015412249965399,9.015412249965399,0.2854246112611526,cancel,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded
k3s,24,43,speculative_replication,13.591180000076937,6.227051835996766,8.713507000067,8.422883750085882,0.3809805864210463,cancel,speculative_replication,speculative_replication,speculative_replication,speculative_replication,speculative_replication
k3s,24,43,sparse_flexible_static,15.639569124999712,6.506976948424582,9.869187875040112,9.074722187506225,0.4203166300714112,cancel,SparseFlexibleStatic,Sparse-flexible coded learning,same-runtime reimplementation,No,legacy static baseline name
k3s,24,43,original_sfcl_static,15.311248000017438,6.547720110959565,9.714561375062663,8.995865625038794,0.4127533053767436,cancel,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
k3s,24,43,worker_aware_sparse_flexible,16.245466500009762,7.264521803145889,10.641568750060049,9.88646143754575,0.3932351574573981,cancel,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible
k3s,24,43,rank_aware_sparse_flexible,17.876123749999763,6.752353821888168,10.062937125013612,9.330377125010543,0.444610809145434,cancel,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible
k3s,24,43,deadline_aware_sparse_flexible,15.751198000003738,6.7175087007910435,9.988121124933974,9.27261537499642,0.4118139956446464,cancel,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible
k3s,24,43,system_portfolio,12.465168999995,6.849836442956703,8.9212272499707,8.9212272499707,0.2844313985208713,cancel,system_portfolio,system_portfolio,system_portfolio,system_portfolio,system_portfolio
k3s,24,43,guarded_system_portfolio,12.281352000030624,6.7736961046825925,8.784112124999337,8.784112124999337,0.28486698403200456,cancel,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
k3s,24,43,online_counter_guard_rank_aware_sparse_flexible,15.570377374984837,6.659066544526969,9.9225228750015,9.210906500001613,0.40913888927047154,cancel,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible
k3s,24,43,online_counter_guard_deadline_aware_sparse_flexible,15.244432749966524,6.352174628909374,9.592697125043538,8.826771562524938,0.4215519471458547,cancel,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
k3s,24,43,rltune_style_selector,12.821335749947561,6.61157623977852,8.6687332499479,8.616177937440638,0.32650550449070126,cancel,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
k3s,24,43,sailor_style_heterogeneity_aware,12.335783624962412,6.800380079654417,8.84082012498755,8.84082012498755,0.2836423735294383,cancel,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
k3s,24,53,speed_aware_uncoded,12.521590624970674,6.861959077304428,8.953491249940175,8.953491249940175,0.28512532324984224,cancel,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded
k3s,24,53,speculative_replication,14.01607325001915,5.858640875791064,8.9251600000182,8.315717875021232,0.4075260523551775,cancel,speculative_replication,speculative_replication,speculative_replication,speculative_replication,speculative_replication
k3s,24,53,sparse_flexible_static,16.701395374980137,7.429435721857075,10.995630874987262,10.236345812501174,0.3894486804660331,cancel,SparseFlexibleStatic,Sparse-flexible coded learning,same-runtime reimplementation,No,legacy static baseline name
k3s,24,53,original_sfcl_static,16.65686225001645,7.507205958622044,10.945085999935587,10.326813062491112,0.3821657705251886,cancel,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
k3s,24,53,worker_aware_sparse_flexible,16.211907500007737,7.271889339054001,10.607534875020962,9.890406812516474,0.3912963402248204,cancel,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible
k3s,24,53,rank_aware_sparse_flexible,17.57527949999365,6.599093050750461,9.866833250015349,9.148430625017962,0.4512083044640333,cancel,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible
k3s,24,53,deadline_aware_sparse_flexible,15.757079875015688,6.660309014039668,10.031785500018488,9.328883250020638,0.40845342349419933,cancel,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible
k3s,24,53,system_portfolio,12.38953587497345,6.72740406092892,8.735361875011362,8.735361875011362,0.2955562455048349,cancel,system_portfolio,system_portfolio,system_portfolio,system_portfolio,system_portfolio
k3s,24,53,guarded_system_portfolio,12.233217874978624,6.554701007808076,8.590983375000787,8.590983375000787,0.29819808156272337,cancel,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
k3s,24,53,online_counter_guard_rank_aware_sparse_flexible,16.45816074994851,7.224995075770961,10.808123624997286,10.023477312515137,0.39400119602563755,cancel,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible
k3s,24,53,online_counter_guard_deadline_aware_sparse_flexible,15.9481887500021,6.912157407841024,10.2547769999717,9.543370249986044,0.4032197150521072,cancel,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
k3s,24,53,rltune_style_selector,13.0085629999996,6.431990904696292,8.784946000105212,8.5701009375753,0.33905803553261715,cancel,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
k3s,24,53,sailor_style_heterogeneity_aware,12.509146124983726,6.846421857783329,8.98758912495615,8.98758912495615,0.28174416201082747,cancel,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
k3s,24,7,speed_aware_uncoded,12.899937999975412,7.143258260895765,9.236500249983113,9.236500249983113,0.28420894218198184,cancel,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded
k3s,24,7,speculative_replication,13.691897624994388,5.855133404674668,8.564844499971949,8.102643624994181,0.4086127045944578,cancel,speculative_replication,speculative_replication,speculative_replication,speculative_replication,speculative_replication
k3s,24,7,sparse_flexible_static,17.085024875001338,7.636022702324544,11.47027299998625,10.653904874942507,0.38502436100152815,cancel,SparseFlexibleStatic,Sparse-flexible coded learning,same-runtime reimplementation,No,legacy static baseline name
k3s,24,7,original_sfcl_static,16.999857999991214,7.6424559929575535,11.324890749961,10.4818657499805,0.39138870026458994,cancel,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
k3s,24,7,worker_aware_sparse_flexible,16.954621624961362,7.514491590669762,11.34129975000065,10.432820250002756,0.3860804532530641,cancel,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible
k3s,24,7,rank_aware_sparse_flexible,17.7442928750224,6.684168732833976,10.041246125013,9.31238400004015,0.4470999573236086,cancel,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible
k3s,24,7,deadline_aware_sparse_flexible,15.7185918750144,6.651401803888553,10.066006374984237,9.267610124979306,0.41025255574126185,cancel,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible
k3s,24,7,system_portfolio,12.711455249984688,7.0709458414117705,9.078226375038312,9.078226375038312,0.2861754327828297,cancel,system_portfolio,system_portfolio,system_portfolio,system_portfolio,system_portfolio
k3s,24,7,guarded_system_portfolio,12.7438014999654,7.094949397667311,9.197717249946788,9.197717249946788,0.27835070692434877,cancel,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
k3s,24,7,online_counter_guard_rank_aware_sparse_flexible,16.92925725001255,7.648766588257183,11.246120874972112,10.501873124965694,0.38841578931507476,cancel,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible
k3s,24,7,online_counter_guard_deadline_aware_sparse_flexible,16.93395062503094,7.606591450763868,11.393865125029375,10.528493812515132,0.38620681236375354,cancel,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
k3s,24,7,rltune_style_selector,12.858845500005563,6.555546689821906,8.804945999969412,8.719485562465838,0.3219261691529254,cancel,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
k3s,24,7,sailor_style_heterogeneity_aware,12.570402499960625,6.932971146072976,9.064727375004988,9.064727375004988,0.27970233178788306,cancel,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
k3s,8,11,speed_aware_uncoded,29.15244137494706,22.01527587497584,27.893219124990676,27.893219124990676,0.056696183860587224,cancel,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded
k3s,8,11,speculative_replication,30.52767237500116,23.074629667204476,29.286354375017176,29.286354375017176,0.05772719339679036,cancel,speculative_replication,speculative_replication,speculative_replication,speculative_replication,speculative_replication
k3s,8,11,sparse_flexible_static,16.35746750002904,10.561942587496944,14.685190500046014,14.018943250050537,0.1518134112398891,cancel,SparseFlexibleStatic,Sparse-flexible coded learning,same-runtime reimplementation,No,legacy static baseline name
k3s,8,11,original_sfcl_static,16.200646750007714,10.524523387494213,14.5731262500135,13.923919437502212,0.1493108076439149,cancel,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
k3s,8,11,worker_aware_sparse_flexible,26.73384374998019,18.879360721881916,25.076948125047252,24.50352056253275,0.10567869649777449,cancel,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible
k3s,8,11,rank_aware_sparse_flexible,27.001909875025323,18.876828629685576,25.341016125025824,24.65934187503645,0.10752790611677307,cancel,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible
k3s,8,11,deadline_aware_sparse_flexible,26.9071001249585,18.787763489060758,25.263719499918114,24.587577124947256,0.10949646119651929,cancel,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible
k3s,8,11,system_portfolio,26.434640249931313,18.85053396710529,24.98738899987526,24.51145893736844,0.09785592266988584,cancel,system_portfolio,system_portfolio,system_portfolio,system_portfolio,system_portfolio
k3s,8,11,guarded_system_portfolio,16.089057749951476,10.581692904625545,14.455762374979038,13.93287074995438,0.14264641009234563,cancel,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
k3s,8,11,online_counter_guard_rank_aware_sparse_flexible,16.218463749993326,10.581469995322804,14.581201375023074,14.014122375016276,0.14481243035512292,cancel,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible
k3s,8,11,online_counter_guard_deadline_aware_sparse_flexible,16.152919374974264,10.580908339084841,14.5254095000098,14.000616375028544,0.1421249167108681,cancel,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
k3s,8,11,rltune_style_selector,29.533877249946237,22.336172804667203,28.34551025000555,28.34551025000555,0.0567671540753731,cancel,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
k3s,8,11,sailor_style_heterogeneity_aware,29.048689625000137,21.937843737508047,27.83773324998141,27.83773324998141,0.05638140484500873,cancel,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
k3s,8,17,speed_aware_uncoded,24.397206749966898,18.356623248448727,23.243724000025075,23.243724000025075,0.056412247440303674,cancel,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded
k3s,8,17,speculative_replication,24.834605750015687,18.661445548420343,23.573343124951336,23.573343124951336,0.06415641616451413,cancel,speculative_replication,speculative_replication,speculative_replication,speculative_replication,speculative_replication
k3s,8,17,sparse_flexible_static,24.211508624944074,16.888728692125763,22.628364999945873,22.0658033124294,0.11839162730856581,cancel,SparseFlexibleStatic,Sparse-flexible coded learning,same-runtime reimplementation,No,legacy static baseline name
k3s,8,17,original_sfcl_static,24.05530987499556,16.745649975021195,22.436937249977962,21.901464187493445,0.12036227515515134,cancel,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
k3s,8,17,worker_aware_sparse_flexible,26.0976417499705,18.26785797496516,24.421322999984376,23.807147687463694,0.11051991119706969,cancel,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible
k3s,8,17,rank_aware_sparse_flexible,26.0433804999706,17.962448507777353,24.43902437499896,23.70487443751294,0.11893862163944321,cancel,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible
k3s,8,17,deadline_aware_sparse_flexible,26.21289449999149,17.97047229371738,24.541242375022428,23.735930687479318,0.12622522011998494,cancel,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible
k3s,8,17,system_portfolio,24.571686625051786,17.429956178157337,23.11367612500701,22.71698618750402,0.1086169531670519,cancel,system_portfolio,system_portfolio,system_portfolio,system_portfolio,system_portfolio
k3s,8,17,guarded_system_portfolio,20.462097000006402,14.05040038750047,18.874240249971276,18.367605312491193,0.12841971083905201,cancel,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
k3s,8,17,online_counter_guard_rank_aware_sparse_flexible,21.0869772500359,14.188333203164252,19.457053875015614,18.74242812503717,0.13605389848689964,cancel,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible
k3s,8,17,online_counter_guard_deadline_aware_sparse_flexible,21.052164000081973,14.166426139122695,19.41518762509985,18.7438803125985,0.1320075657336024,cancel,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
k3s,8,17,rltune_style_selector,24.224488375040163,18.180931129695175,23.018643125084186,23.018643125084186,0.06380097216934173,cancel,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
k3s,8,17,sailor_style_heterogeneity_aware,24.278239124953373,18.179671732810082,23.130728000012247,23.130728000012247,0.06102664772366332,cancel,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
k3s,8,23,speed_aware_uncoded,32.49450049997898,24.59781540934176,31.40244999997311,31.40244999997311,0.053947593646305386,cancel,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded
k3s,8,23,speculative_replication,33.98725275005171,25.765239551551712,32.88043062499915,32.88043062499915,0.05042993024142442,cancel,speculative_replication,speculative_replication,speculative_replication,speculative_replication,speculative_replication
k3s,8,23,sparse_flexible_static,23.489034875012713,16.261502732782724,21.828338500057512,21.272597875025617,0.12186248984374201,cancel,SparseFlexibleStatic,Sparse-flexible coded learning,same-runtime reimplementation,No,legacy static baseline name
k3s,8,23,original_sfcl_static,23.1428101249946,16.098395035931613,21.4937161249793,20.96221137500717,0.12342934973772107,cancel,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
k3s,8,23,worker_aware_sparse_flexible,28.35669837500626,20.212707462481518,26.712040500029836,26.210819375023625,0.10076533823960761,cancel,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible
