external_mode,n_workers,seed,strategy,mean_barrier_ms,p95_barrier_ms,mean_decode_ms,mean_extra_compute,mean_rows_after_decode,decode_success_rate,mean_dispatch_ms,mean_cancel_ms,method,source,artifact,uses_first_decode_features,notes
network_stress,16,37,original_sfcl_static,50.72342499624932,62.73027004208412,27.77698749559926,2.6447405133928568,10.25,1.0,4.980387500836475,21.144212529179597,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
network_stress,16,37,rltune_style_selector,53.14592500508294,68.4771950123831,31.616987500456105,1.2499534970238095,2.375,1.0,5.3227499738568005,21.232387487543686,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
network_stress,16,37,sailor_style_heterogeneity_aware,49.44628747762175,60.8532500336877,32.176012478885184,1.0,0.0,1.0,5.047975006164,17.017824982758572,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
network_stress,16,37,guarded_system_portfolio,47.5075249851215,63.4165499592199,31.264000004739458,1.0,0.0,1.0,4.57051247940395,16.000512492610085,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
network_stress,16,37,online_counter_guard_deadline_aware_sparse_flexible,59.92857500677924,61.63767491234463,32.38905000034715,2.4710518973214284,10.875,1.0,4.782987482030838,27.078912447905136,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
network_stress,16,43,original_sfcl_static,65.9189625148428,97.81276003341185,34.90220000094264,2.590587797619048,11.75,1.0,5.558337492402588,29.966099988087024,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
network_stress,16,43,rltune_style_selector,52.51460001454684,66.27438997966235,33.45141251338641,1.0,1.0,1.0,5.1100749842589375,18.794912510202224,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
network_stress,16,43,sailor_style_heterogeneity_aware,52.06305002502626,57.88480501505539,28.3452500152634,1.0,0.0,1.0,5.288700020173525,23.4365374781191,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
network_stress,16,43,guarded_system_portfolio,57.54577502375465,76.06137502007182,31.944874994223895,1.0,0.0,1.0,4.5699000183958125,25.394562486326286,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
network_stress,16,43,online_counter_guard_deadline_aware_sparse_flexible,54.21339998429171,61.1012549954466,29.94103748642369,2.682035900297619,10.25,1.0,4.018887542770187,23.6449875083053,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
network_stress,16,53,original_sfcl_static,60.71578750561452,75.53852496785107,30.552475014701436,2.407970610119048,13.875,1.0,6.067524998797976,28.95028750936031,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
network_stress,16,53,rltune_style_selector,74.06136252393475,92.22858505672767,39.68061250634486,1.1098400297619049,1.375,1.0,5.561450016102699,34.047487511997986,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
network_stress,16,53,sailor_style_heterogeneity_aware,69.54583749757144,87.32089998666189,41.306800005258935,1.0,0.0,1.0,5.142787485965475,28.001850005239184,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
network_stress,16,53,guarded_system_portfolio,50.79197499435392,63.05097999284039,32.65283750079102,1.0,0.0,1.0,4.58389996492765,17.90592499310146,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
network_stress,16,53,online_counter_guard_deadline_aware_sparse_flexible,43.88351249508555,59.24685001373284,24.140249995980348,2.0056966145833335,9.5,1.0,4.504612516029687,18.35232500161505,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
network_stress,16,7,original_sfcl_static,46.04235001897899,56.30233496776777,22.81213752576145,2.228259858630952,6.375,1.0,4.391200025565888,22.099487498053286,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
network_stress,16,7,rltune_style_selector,50.48022500704968,58.99932004977012,29.14225000131405,1.1248604910714286,1.75,1.0,4.188875027466487,21.12820000911591,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
network_stress,16,7,sailor_style_heterogeneity_aware,56.591324973851385,61.52353492216201,32.53093746025111,1.0,0.0,1.0,4.255974999978163,23.84584999526846,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
network_stress,16,7,guarded_system_portfolio,47.82931246154472,59.77419493137857,26.147324970224822,1.0,0.0,1.0,4.538175009656638,21.466512524057137,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
network_stress,16,7,online_counter_guard_deadline_aware_sparse_flexible,50.85610001697199,66.58474002615543,27.768775005824814,2.717564174107143,9.75,1.0,4.567387513816301,22.05748749838671,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
network_stress,24,11,original_sfcl_static,73.85022498783651,94.68241497525011,39.73790000600269,2.2520926339285716,25.375,1.0,5.106037511723074,32.07326249685133,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
network_stress,24,11,rltune_style_selector,59.61915000807488,69.01696007698771,31.4131874911254,1.3248930431547619,3.125,1.0,4.847737523959899,27.87127500050696,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
network_stress,24,11,sailor_style_heterogeneity_aware,59.598812513286205,60.53816499770616,32.89894999761596,1.0,0.0,1.0,4.34613753168375,26.507900009164548,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
network_stress,24,11,guarded_system_portfolio,59.507612517336334,61.42542503075669,34.05198750260749,1.0,0.0,1.0,4.331875010393512,25.27268748963249,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
network_stress,24,11,online_counter_guard_deadline_aware_sparse_flexible,59.167212501051786,60.92727003851901,30.893074988853137,2.092075892857143,23.5,1.0,4.3445000046631,27.422237501013974,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
network_stress,24,17,original_sfcl_static,57.2007375012617,62.273684958927284,31.524862497462863,2.345493861607143,22.75,1.0,4.391725015011575,24.920450028730514,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
network_stress,24,17,rltune_style_selector,55.02125002385578,58.5041000216733,31.87962499214332,1.2027762276785714,4.125,1.0,4.5885875006206005,22.91445000446396,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
