external_mode,strategy,mean_extra_compute,mean_dispatch_ms,mean_cancel_ms,mean_rows_after_decode,mean_selected_rows,mean_completed_rows,regression_count,regression_cases,method,source,artifact,uses_first_decode_features,notes
network_stress,original_sfcl_static,2.5263885013640874,4.414808858806838,22.038580728500722,10.755208333333334,9.265625,20.020833333333332,0,24,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
network_stress,rltune_style_selector,1.2088497101314484,4.5298796915933774,23.154831247059775,2.0,8.864583333333334,10.864583333333334,15,24,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
network_stress,sailor_style_heterogeneity_aware,1.0,4.4082130231496315,20.608101559749485,0.0,8.0,8.0,15,24,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
network_stress,guarded_system_portfolio,1.3744361514136905,4.378055726192493,20.360699997278623,0.5364583333333334,7.96875,8.505208333333334,9,24,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
network_stress,online_counter_guard_deadline_aware_sparse_flexible,2.441928439670139,4.397851047542595,21.581332292650234,10.911458333333334,8.989583333333334,19.901041666666668,12,24,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
