iteration,strategy,config,dataset,scenario,alignment_mode,density,n_workers,n_shards,n_samples,n_features,decode_latency,barrier_latency,decode_wall_clock,barrier_wall_clock,loss,decode_success,decode_residual,decode_cpu_seconds,scheduler_seconds,dispatch_seconds,cancel_seconds,network_response_bytes,network_response_sleep_seconds,worker_compute_cpu_seconds,selected_rows,completed_rows,cancelled_rows,rows_after_decode,worker_errors,worker_recoveries,reissued_rows,extra_compute,second_layer_used,slow_workers,mean_worker_speed
0,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,24,8,1600,240,0.03287060000002384,0.05975350004155189,0.03287060000002384,0.05975350004155189,0.016582776342512883,True,8.214900197283515e-16,0.0007530000293627381,0.0013292999938130379,0.004900599946267903,0.026265599997714162,89856,0.11087539199999995,0.015561200445517898,10,36,12,26,0,0,0,2.494605654761905,False,5,0.8903928009229748
1,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,24,8,1600,240,0.033151600044220686,0.06128210003953427,0.06602220004424453,0.12103560008108616,0.016545239494201468,True,1.5146510323351962e-15,0.0003625000827014446,3.120000474154949e-05,0.004462399985641241,0.02767970005515963,102336,0.12627475199999993,0.014156400226056576,8,41,7,33,0,0,0,1.9897693452380953,False,5,0.9143314473637009
2,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,24,8,1600,240,0.03320569999050349,0.043235199991613626,0.09922790003474802,0.16427080007269979,0.016507828285220807,True,6.181460191301304e-16,0.0007742997258901596,4.279997665435076e-05,0.003925400087609887,0.009058799943886697,104832,0.12935462399999995,0.012521500349976122,19,42,6,23,0,0,0,5.239025297619048,True,5,0.8775273917405748
3,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,24,8,1600,240,0.03519239998422563,0.06469719996675849,0.13442030001897365,0.22896800003945827,0.016470542260298465,True,8.626582930171296e-16,0.00040449993684887886,4.309997893869877e-05,0.0039305000100284815,0.028627999941818416,97344,0.12011500799999994,0.01413539971690625,10,39,9,29,0,0,0,2.4797247023809526,False,5,0.8790436483273029
4,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,24,8,1600,240,0.033224400016479194,0.04568350000772625,0.16764470003545284,0.2746515000471845,0.01643338096590869,True,1.5925026062048098e-15,0.0008277000160887837,4.469999112188816e-05,0.00440179998986423,0.009079599985852838,64896,0.08007667199999997,0.009049499873071909,9,26,22,17,0,0,0,2.2358630952380953,False,11,0.5380525133691233
5,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,24,8,1600,240,0.03297660010866821,0.061589600052684546,0.20062130014412105,0.3362411000998691,0.01639634395026544,True,4.3532919328676314e-16,0.00040529982652515173,3.330002073198557e-05,0.004179800045676529,0.027251299936324358,62400,0.07699679999999998,0.00933409994468093,7,25,23,18,0,0,0,1.7672991071428572,False,11,0.5581831667910349
6,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,24,8,1600,240,0.03175650001503527,0.04138219996821135,0.23237780015915632,0.3776233000680804,0.016359430763315412,True,1.9567188682694874e-15,0.0003311001928523183,3.9400067180395126e-05,0.004251400008797646,0.008839500020258129,59904,0.07391692799999998,0.007501099491491914,11,24,24,13,0,0,0,2.7514880952380953,False,11,0.5680948793535855
7,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,24,8,1600,240,0.0360729000531137,0.06547480006702244,0.26845070021227,0.44309810013510287,0.016322640956731117,True,1.0303264460093434e-15,0.0005940999835729599,3.470003139227629e-05,0.003974699997343123,0.027851100079715252,67392,0.08315654399999997,0.008593799895606935,11,27,21,16,0,0,0,2.7615327380952386,False,11,0.5707146995724316
0,rltune_style_selector,rltune-style-spec:speculative-replicas:pred_barrier=0.0038:pred_prefix=10,synthetic,phase,none,0.014,24,8,1600,240,0.02876830007880926,0.05724950006697327,0.02876830007880926,0.05724950006697327,0.016582776342512883,True,7.850462293418875e-17,0.00028340029530227184,0.002966800006106496,0.004475399968214333,0.028273999923840165,57408,0.07083705599999998,0.005385799682699144,9,23,1,14,0,0,0,1.1212797619047619,False,5,0.8903928009229748
1,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0124:pred_prefix=8,synthetic,phase,none,0.014,24,8,1600,240,0.034681999939493835,0.05831679992843419,0.0634503000183031,0.11556629999540746,0.016545239494201468,True,0.0,0.0005342999938875437,0.003719800035469234,0.004161600023508072,0.023487400030717254,19968,0.024638976000000003,0.0017434998881071806,8,8,0,0,0,0,0,1.0,False,5,0.9143314473637009
2,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0306:pred_prefix=8,synthetic,phase,none,0.014,24,8,1600,240,0.03722339996602386,0.05955060000997037,0.10067369998432696,0.17511690000537783,0.016507828285220807,True,0.0,0.000977399991825223,0.0022524999221786857,0.004077699966728687,0.022170300013385713,19968,0.024638976000000003,0.001981200184673071,8,8,0,0,0,0,0,1.0,False,5,0.8775273917405748
3,rltune_style_selector,rltune-style-spec:speculative-replicas:pred_barrier=0.0341:pred_prefix=10,synthetic,phase,none,0.014,24,8,1600,240,0.03171069989912212,0.058529799920506775,0.13238439988344908,0.2336466999258846,0.016470542260298465,True,3.925231146709437e-17,0.00029650016222149134,0.002432200009934604,0.004776200046762824,0.026607200037688017,54912,0.06775718399999998,0.005181500222533941,10,22,2,12,0,0,0,1.2477678571428572,False,5,0.8790436483273029
4,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0363:pred_prefix=8,synthetic,phase,none,0.014,24,8,1600,240,0.017594999982975423,0.042235199944116175,0.1499793998664245,0.2758818998700008,0.01643338096590869,True,0.0,0.0006103001069277525,0.003168900031596422,0.004607000038959086,0.024467000039294362,19968,0.024638976000000003,0.002005100017413497,8,8,0,0,0,0,0,1.0,False,11,0.5380525133691233
5,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0365:pred_prefix=8,synthetic,phase,none,0.014,24,8,1600,240,0.03735930006951094,0.05828190001193434,0.18733869993593544,0.3341637998819351,0.01639634395026544,True,0.0,0.00043340015690773726,0.002556900028139353,0.0042937000980600715,0.020773000083863735,19968,0.024638976000000003,0.0018220002530142665,8,8,0,0,0,0,0,1.0,False,11,0.5581831667910349
6,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0369:pred_prefix=8,synthetic,phase,none,0.014,24,8,1600,240,0.03639260004274547,0.05885399994440377,0.2237312999786809,0.3930177998263389,0.016359430763315412,True,0.0,0.0004662000574171543,0.003055599983781576,0.004147499916143715,0.02229850005824119,19968,0.024638976000000003,0.001823499915190041,8,8,0,0,0,0,0,1.0,False,11,0.5680948793535855
