iteration,strategy,config,dataset,scenario,alignment_mode,density,n_workers,n_shards,n_samples,n_features,decode_latency,barrier_latency,decode_wall_clock,barrier_wall_clock,loss,decode_success,decode_residual,decode_cpu_seconds,scheduler_seconds,dispatch_seconds,cancel_seconds,network_response_bytes,network_response_sleep_seconds,worker_compute_cpu_seconds,selected_rows,completed_rows,cancelled_rows,rows_after_decode,worker_errors,worker_recoveries,reissued_rows,extra_compute,second_layer_used,slow_workers,mean_worker_speed
0,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,8,8,1600,240,0.02192460000514984,0.04579230002127588,0.02192460000514984,0.04579230002127588,0.02314276931533015,True,8.85572511629896e-16,0.0007261999417096376,0.0007584999548271298,0.003746100002899766,0.022955399937927723,29952,0.036958464,0.004802500014193356,8,12,4,4,0,0,0,2.2548363095238098,True,2,1.039295243853812
1,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,8,8,1600,240,0.021378800040110946,0.027874700026586652,0.04330340004526079,0.07366700004786253,0.023079130755805206,True,4.832340570542018e-15,0.0006740002427250147,4.75000124424696e-05,0.003938099951483309,0.004511699895374477,24960,0.030798720000000005,0.003962000017054379,8,10,6,2,0,0,0,2.261904761904762,True,2,1.0454733569802337
2,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,8,8,1600,240,0.02275130001362413,0.048975300043821335,0.06605470005888492,0.12264230009168386,0.023015740982685568,True,1.2449853088461915e-15,0.0010019000619649887,2.4700071662664413e-05,0.003918800037354231,0.026047599967569113,32448,0.040038336,0.004677799646742642,9,13,3,4,0,0,0,2.5074404761904763,True,2,1.043103000057652
3,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,8,8,1600,240,0.02322560001630336,0.030256099998950958,0.08928030007518828,0.15289840009063482,0.02295259893533153,True,1.9610448523561188e-15,0.0010267999023199081,3.650004509836435e-05,0.003755000070668757,0.004687800072133541,32448,0.040038336,0.005353300250135362,9,13,3,4,0,0,0,2.510044642857143,True,2,1.0475004379726085
4,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,8,8,1600,240,0.03745139995589852,0.0443795999744907,0.1267317000310868,0.19727800006512552,0.02288970355792294,True,2.984466586645273e-15,0.000860700267367065,3.969995304942131e-05,0.0037475000135600567,0.003992800018750131,22464,0.027718848000000004,0.0037381999427452683,8,9,7,1,0,0,0,2.516741071428571,True,4,0.665293823970313
5,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,8,8,1600,240,0.02637380000669509,0.04850119992624968,0.1531055000377819,0.2457791999913752,0.022827053799436278,True,9.371360918460988e-16,0.0008804999524727464,2.0400038920342922e-05,0.003824200015515089,0.021728300023823977,19968,0.024638976000000003,0.0028831999516114593,8,8,8,0,0,0,0,2.4946056547619047,True,4,0.6673316714136297
6,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,8,8,1600,240,0.03832589997909963,0.060033699963241816,0.19143140001688153,0.305812899954617,0.02276464861362176,True,9.828766250677842e-16,0.001075600041076541,3.569992259144783e-05,0.0038966999854892492,0.021093300078064203,24960,0.030798720000000005,0.0036668999819085,9,10,6,1,0,0,0,2.763206845238095,True,4,0.6274396559726487
7,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,8,8,1600,240,0.022660300019197166,0.02906179998535663,0.2140917000360787,0.33487469993997365,0.022702486958980573,True,3.441691376337985e-15,0.0005008999723941088,3.1100003980100155e-05,0.0037112999707460403,0.0035764999920502305,17472,0.021559104000000003,0.002361900173127651,7,7,9,0,0,0,0,2.1413690476190474,True,4,0.6872545851037211
0,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0071:pred_prefix=8,synthetic,phase,none,0.014,8,8,1600,240,0.027030900004319847,0.04350570007227361,0.027030900004319847,0.04350570007227361,0.02314276931533015,True,0.0,0.00048530008643865585,0.002113300026394427,0.003805799991823733,0.016391400014981627,19968,0.024638976000000003,0.0021286001428961754,8,8,0,0,0,0,0,1.0,False,2,1.039295243853812
1,rltune_style_selector,rltune-style-spec:speculative-replicas:pred_barrier=0.0150:pred_prefix=8,synthetic,phase,none,0.014,8,8,1600,240,0.027436999953351915,0.03131250001024455,0.05446789995767176,0.07481820008251816,0.023079130755805206,True,0.0,0.0005900999531149864,0.0017595000099390745,0.0037435999838635325,0.003795200027525425,19968,0.024638976000000003,0.0021937000565230846,8,8,0,0,0,0,0,1.0,False,2,1.0454733569802337
2,rltune_style_selector,rltune-style-spec:speculative-replicas:pred_barrier=0.0224:pred_prefix=8,synthetic,phase,none,0.014,8,8,1600,240,0.036303000058978796,0.03979480010457337,0.09077090001665056,0.11461300018709153,0.023015740982685568,True,0.0,0.0007009999826550484,0.0024935000110417604,0.003875599941238761,0.003378800000064075,19968,0.024638976000000003,0.002068800153210759,8,8,0,0,0,0,0,1.0,False,2,1.043103000057652
3,rltune_style_selector,rltune-style-spec:speculative-replicas:pred_barrier=0.0233:pred_prefix=8,synthetic,phase,none,0.014,8,8,1600,240,0.020821799989789724,0.023680899990722537,0.11159270000644028,0.13829390017781407,0.02295259893533153,True,0.0,0.0007979001384228468,0.0016827000072225928,0.0037234999472275376,0.002793499967083335,19968,0.024638976000000003,0.002004399779252708,8,8,0,0,0,0,0,1.0,False,2,1.0475004379726085
4,rltune_style_selector,rltune-style-rank:balanced_d2_d3:pred_barrier=0.0416:pred_prefix=7,synthetic,phase,none,0.014,8,8,1600,240,0.033858600072562695,0.052642400027252734,0.14545130007900298,0.1909363002050668,0.02288970355792294,True,1.099765431842256e-15,0.00043080002069473267,0.002010999945923686,0.004224199918098748,0.018669100012630224,19968,0.024638976000000003,0.0027979002334177494,7,8,8,1,0,0,0,2.111607142857143,True,4,0.665293823970313
5,rltune_style_selector,rltune-style-spec:speculative-replicas:pred_barrier=0.0472:pred_prefix=8,synthetic,phase,none,0.014,8,8,1600,240,0.05417779996059835,0.07382629998028278,0.19962910003960133,0.2647626001853496,0.022827053799436278,True,0.0,0.0006325998110696673,0.001971099991351366,0.003827400039881468,0.019569600000977516,19968,0.024638976000000003,0.0019833999685943127,8,8,0,0,0,0,0,1.0,False,4,0.6673316714136297
6,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0540:pred_prefix=8,synthetic,phase,none,0.014,8,8,1600,240,0.05406560003757477,0.05839900008868426,0.2536947000771761,0.32316160027403384,0.02276464861362176,True,0.0,0.0007289998466148973,0.0019032999407500029,0.004020799999125302,0.00419000000692904,19968,0.024638976000000003,0.0022164001129567623,8,8,0,0,0,0,0,1.0,False,4,0.6274396559726487
