iteration,strategy,config,dataset,scenario,alignment_mode,density,n_workers,n_shards,n_samples,n_features,decode_latency,barrier_latency,decode_wall_clock,barrier_wall_clock,loss,decode_success,decode_residual,decode_cpu_seconds,scheduler_seconds,dispatch_seconds,cancel_seconds,network_response_bytes,network_response_sleep_seconds,worker_compute_cpu_seconds,selected_rows,completed_rows,cancelled_rows,rows_after_decode,worker_errors,worker_recoveries,reissued_rows,extra_compute,second_layer_used,slow_workers,mean_worker_speed
0,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,16,8,1600,240,0.06963980000000447,0.10430960007943213,0.06963980000000447,0.10430960007943213,0.018853620223686838,True,1.0444360777476668e-15,0.0007323997560888529,0.002873699995689094,0.01246030000038445,0.03428280004300177,77376,0.09547603199999996,0.02064350014552474,9,31,1,22,0,0,0,2.607142857142857,True,4,0.8059418346182702
1,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,16,8,1600,240,0.046075799968093634,0.08574719994794577,0.1157155999680981,0.1900568000273779,0.018808927928652585,True,1.0355470984145592e-15,0.0007854999275878072,4.1599967516958714e-05,0.004206899902783334,0.03924899990670383,74880,0.09239615999999996,0.017681899946182966,8,30,2,22,0,0,0,2.2453497023809526,True,4,0.772219696819689
2,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,16,8,1600,240,0.021284400019794703,0.06045109999831766,0.1369999999878928,0.25050790002569556,0.018764398354303866,True,3.576055764488474e-16,0.0012132000410929322,0.00010269996710121632,0.004645400098524988,0.03872319997753948,42432,0.05235782399999999,0.011276799719780684,8,17,15,9,0,0,0,1.9951636904761907,False,4,0.7686951530157419
3,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,16,8,1600,240,0.02373499993700534,0.060381999937817454,0.16073499992489815,0.310889899963513,0.018720030852201936,True,7.661745539035014e-16,0.0017377998447045684,6.929994560778141e-05,0.005007899948395789,0.03601150005124509,59904,0.07391692799999998,0.01816719979979098,13,24,8,11,0,0,0,3.5187872023809526,True,4,0.819040137339636
4,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,16,8,1600,240,0.0253875000635162,0.06270830007269979,0.18612249998841435,0.3735982000362128,0.018675824776649634,True,1.280973189656179e-15,0.001309300190769136,7.040007039904594e-05,0.004452700028195977,0.035450799972750247,42432,0.05235782399999999,0.013408400118350983,9,17,15,8,0,0,0,2.332403273809524,True,7,0.5585889747537953
5,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,16,8,1600,240,0.03253460000269115,0.04908310004975647,0.2186570999911055,0.42268130008596927,0.018631779484679274,True,6.810021516914953e-16,0.0009042999008670449,8.159992285072803e-05,0.004603800014592707,0.014634500024840236,37440,0.046198079999999996,0.010343100293539464,10,15,17,5,0,0,0,2.882254464285715,True,7,0.6272413273790776
6,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,16,8,1600,240,0.029009500052779913,0.05773180001415312,0.2476666000438854,0.4804131001001224,0.018587894336040637,True,8.635508522760763e-16,0.0010304002789780498,7.770000956952572e-05,0.004740400006994605,0.028322899946942925,44928,0.05543769599999999,0.01391629979480058,10,18,14,8,0,0,0,2.7535342261904763,True,7,0.6150342783454895
7,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,16,8,1600,240,0.03155099996365607,0.04693860001862049,0.2792176000075415,0.5273517001187429,0.018544168693188957,True,3.480863465597146e-15,0.0007688001496717334,6.659992504864931e-05,0.004349299939349294,0.013054099981673062,44928,0.05543769599999999,0.014188300352543592,9,18,14,9,0,0,0,2.390066964285714,True,7,0.6871982015352657
0,rltune_style_selector,rltune-style-spec:speculative-replicas:pred_barrier=0.0044:pred_prefix=9,synthetic,phase,none,0.014,16,8,1600,240,0.04171419993508607,0.06818489998113364,0.04171419993508607,0.06818489998113364,0.018853620223686838,True,0.0,0.0006347999442368746,0.005905300029553473,0.005625099991448224,0.02609699999447912,39936,0.04927795199999999,0.007068399921990931,8,16,0,8,0,0,0,1.0,False,4,0.8059418346182702
1,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0139:pred_prefix=8,synthetic,phase,none,0.014,16,8,1600,240,0.024879800039343536,0.04064589994959533,0.06659399997442961,0.10883079993072897,0.018808927928652585,True,0.0,0.0012543000048026443,0.005634999950416386,0.0051654999842867255,0.015490800025872886,19968,0.024638976000000003,0.003490199916996062,8,8,0,0,0,0,0,1.0,False,4,0.772219696819689
2,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0251:pred_prefix=8,synthetic,phase,none,0.014,16,8,1600,240,0.023011500015854836,0.039197799982503057,0.08960549999028444,0.14802859991323203,0.018764398354303866,True,0.0,0.0011343000223860145,0.005760599975474179,0.006076899939216673,0.01591820002067834,19968,0.024638976000000003,0.0036958997370675206,8,8,0,0,0,0,0,1.0,False,4,0.7686951530157419
3,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0273:pred_prefix=8,synthetic,phase,none,0.014,16,8,1600,240,0.03415140009019524,0.0571087000425905,0.12375690008047968,0.20513729995582253,0.018720030852201936,True,0.0,0.0006861002184450626,0.005226599983870983,0.005065600038506091,0.022689900011755526,19968,0.024638976000000003,0.0036638998426496983,8,8,0,0,0,0,0,1.0,False,4,0.819040137339636
4,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0322:pred_prefix=8,synthetic,phase,none,0.014,16,8,1600,240,0.03452019998803735,0.04726520006079227,0.15827710006851703,0.2524025000166148,0.018675824776649634,True,0.0,0.0007925999816507101,0.006285700015723705,0.004548100056126714,0.012508400017395616,19968,0.024638976000000003,0.0037906001089140773,8,8,0,0,0,0,0,1.0,False,7,0.5585889747537953
5,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0324:pred_prefix=8,synthetic,phase,none,0.014,16,8,1600,240,0.03994849999435246,0.06272629997693002,0.1982256000628695,0.3151287999935448,0.018631779484679274,True,0.0,0.0007677000248804688,0.006302200024947524,0.004575999919325113,0.02254399994853884,19968,0.024638976000000003,0.003201400046236813,8,8,0,0,0,0,0,1.0,False,7,0.6272413273790776
6,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0360:pred_prefix=8,synthetic,phase,none,0.014,16,8,1600,240,0.034466100041754544,0.05657320003956556,0.23269170010462403,0.3717020000331104,0.018587894336040637,True,0.0,0.0008323002839460969,0.005609599989838898,0.005091900005936623,0.021860499982722104,19968,0.024638976000000003,0.003229500027373433,8,8,0,0,0,0,0,1.0,False,7,0.6150342783454895
7,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0373:pred_prefix=8,synthetic,phase,none,0.014,16,8,1600,240,0.03491960000246763,0.04841480008326471,0.26761130010709167,0.4201168001163751,0.018544168693188957,True,0.0,0.0008889996679499745,0.00494699995033443,0.004731499939225614,0.013250500080175698,19968,0.024638976000000003,0.0034543003421276808,8,8,0,0,0,0,0,1.0,False,7,0.6871982015352657
0,sailor_style_heterogeneity_aware,sailor-style-speed:speed-aware-identity:pred_all_done=0.0026,synthetic,phase,none,0.014,16,8,1600,240,0.023587900097481906,0.052820300101302564,0.023587900097481906,0.052820300101302564,0.018853620223686838,True,0.0,0.000857899896800518,0.0021491999505087733,0.004733100067824125,0.0290080999257043,19968,0.024638976000000003,0.0032502998365089297,8,8,0,0,0,0,0,1.0,False,4,0.8059418346182702
1,sailor_style_heterogeneity_aware,sailor-style-speed:speed-aware-identity:pred_all_done=0.0026,synthetic,phase,none,0.014,16,8,1600,240,0.03617970005143434,0.04889470001216978,0.059767600148916245,0.10171500011347234,0.018808927928652585,True,0.0,0.0009682999225333333,0.002210400067269802,0.004210500046610832,0.012474799994379282,19968,0.024638976000000003,0.003059299662709236,8,8,0,0,0,0,0,1.0,False,4,0.772219696819689
2,sailor_style_heterogeneity_aware,sailor-style-speed:speed-aware-identity:pred_all_done=0.0026,synthetic,phase,none,0.014,16,8,1600,240,0.023920100065879524,0.05618870002217591,0.08368770021479577,0.15790370013564825,0.018764398354303866,True,0.0,0.0011153999948874116,0.002444299985654652,0.004876100108958781,0.03201279998756945,19968,0.024638976000000003,0.00374880013987422,8,8,0,0,0,0,0,1.0,False,4,0.7686951530157419
3,sailor_style_heterogeneity_aware,sailor-style-speed:speed-aware-identity:pred_all_done=0.0024,synthetic,phase,none,0.014,16,8,1600,240,0.021849799901247025,0.056491399998776615,0.10553750011604279,0.21439510013442487,0.018720030852201936,True,0.0,0.000992799992673099,0.002328900038264692,0.00560179993044585,0.0343952999683097,19968,0.024638976000000003,0.003361800219863653,8,8,0,0,0,0,0,1.0,False,4,0.819040137339636
4,sailor_style_heterogeneity_aware,sailor-style-speed:speed-aware-identity:pred_all_done=0.0032,synthetic,phase,none,0.014,16,8,1600,240,0.03795459994580597,0.050569499959237874,0.14349210006184876,0.26496460009366274,0.018675824776649634,True,0.0,0.0008873998885974288,0.002431800006888807,0.009015299961902201,0.012301500071771443,19968,0.024638976000000003,0.0033373001497238874,8,8,0,0,0,0,0,1.0,False,7,0.5585889747537953
5,sailor_style_heterogeneity_aware,sailor-style-speed:speed-aware-identity:pred_all_done=0.0032,synthetic,phase,none,0.014,16,8,1600,240,0.023026200011372566,0.0504010000731796,0.16651830007322133,0.31536560016684234,0.018631779484679274,True,0.0,0.0011297002201899886,0.0025198999792337418,0.004536899970844388,0.02686849993187934,19968,0.024638976000000003,0.003533000126481056,8,8,0,0,0,0,0,1.0,False,7,0.6272413273790776
6,sailor_style_heterogeneity_aware,sailor-style-speed:speed-aware-identity:pred_all_done=0.0032,synthetic,phase,none,0.014,16,8,1600,240,0.03825360001064837,0.058635100023820996,0.2047719000838697,0.37400070019066334,0.018587894336040637,True,0.0,0.0011468000011518598,0.0026599999982863665,0.004998799995519221,0.02013820002321154,19968,0.024638976000000003,0.0032484002877026796,8,8,0,0,0,0,0,1.0,False,7,0.6150342783454895
7,sailor_style_heterogeneity_aware,sailor-style-speed:speed-aware-identity:pred_all_done=0.0025,synthetic,phase,none,0.014,16,8,1600,240,0.02199010003823787,0.042503700009547174,0.22676200012210757,0.4165044002002105,0.018544168693188957,True,0.0,0.0011138997506350279,0.0028660999378189445,0.004337100079283118,0.02029309992212802,19968,0.024638976000000003,0.004118599928915501,8,8,0,0,0,0,0,1.0,False,7,0.6871982015352657
0,guarded_system_portfolio,guarded-portfolio-fallback-best_safe-uncoded:speed-aware-identity:pred_gain=0.000:pred_prefix_delta=0.0,synthetic,phase,none,0.014,16,8,1600,240,0.03634860005695373,0.0590006000129506,0.03634860005695373,0.0590006000129506,0.018853620223686838,True,0.0,0.0008148998022079468,0.0031510000117123127,0.005216000019572675,0.02241779991891235,19968,0.024638976000000003,0.0033713000593706965,8,8,0,0,0,0,0,1.0,False,4,0.8059418346182702
1,guarded_system_portfolio,guarded-portfolio-fallback-best_safe-uncoded:speed-aware-identity:pred_gain=0.000:pred_prefix_delta=0.0,synthetic,phase,none,0.014,16,8,1600,240,0.031232599983923137,0.042942100088112056,0.06758120004087687,0.10194270010106266,0.018808927928652585,True,0.0,0.0006971999537199736,0.0023840999929234385,0.004518900066614151,0.011428999947384,19968,0.024638976000000003,0.00347770017106086,8,8,0,0,0,0,0,1.0,False,4,0.772219696819689
2,guarded_system_portfolio,guarded-portfolio-fallback-best_safe-uncoded:speed-aware-identity:pred_gain=0.000:pred_prefix_delta=0.0,synthetic,phase,none,0.014,16,8,1600,240,0.038760900031775236,0.07696910004597157,0.1063421000726521,0.17891180014703423,0.018764398354303866,True,0.0,0.0009083999320864677,0.0028493000427260995,0.004597799968905747,0.03792000003159046,19968,0.024638976000000003,0.0043260002275928855,8,8,0,0,0,0,0,1.0,False,4,0.7686951530157419
