iteration,strategy,config,dataset,scenario,alignment_mode,density,n_workers,n_shards,n_samples,n_features,decode_latency,barrier_latency,decode_wall_clock,barrier_wall_clock,loss,decode_success,decode_residual,decode_cpu_seconds,scheduler_seconds,dispatch_seconds,cancel_seconds,network_response_bytes,network_response_sleep_seconds,worker_compute_cpu_seconds,selected_rows,completed_rows,cancelled_rows,rows_after_decode,worker_errors,worker_recoveries,reissued_rows,extra_compute,second_layer_used,slow_workers,mean_worker_speed
0,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,24,8,1600,240,0.027752300025895238,0.05893420008942485,0.027752300025895238,0.05893420008942485,0.029084093672630443,True,2.1337521853606676e-15,0.0005526001332327724,0.002183200092986226,0.0005157000850886106,0.030776300001889467,104832,0.0,0.019923400250263512,8,42,6,34,0,0,0,2.1313244047619047,True,5,0.919589613584542
1,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,24,8,1600,240,0.029383499990217388,0.06122999999206513,0.057135800016112626,0.12016420008148998,0.02901622321772417,True,1.211110335867595e-15,0.0004339000442996621,3.520003519952297e-05,0.0005565999308601022,0.030840500025078654,112320,0.0,0.021258499938994646,8,45,3,37,0,0,0,1.9875372023809523,False,5,0.9061203195292423
2,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,24,8,1600,240,0.029628699994646013,0.06123630004003644,0.08676450001075864,0.18140050012152642,0.028948581173902223,True,5.424777373334039e-16,0.0003986000083386898,5.9699988923966885e-05,0.0004737999988719821,0.031093299970962107,104832,0.0,0.0196138002211228,7,42,6,35,0,0,0,1.7444196428571428,False,5,0.877872902819128
3,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,24,8,1600,240,0.03050320001784712,0.04591220000293106,0.11726770002860576,0.22731270012445748,0.028881166711033662,True,2.5210253502251578e-15,0.00036819977685809135,5.4600066505372524e-05,0.0006705999840050936,0.014920800109393895,97344,0.0,0.01912409975193441,10,39,9,29,0,0,0,2.6333705357142856,True,5,0.8798903006277611
4,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,24,8,1600,240,0.029362799949012697,0.06121379998512566,0.14663049997761846,0.28852650010958314,0.028813979002185474,True,1.1081394012222926e-15,0.0003671998856589198,3.6400044336915016e-05,0.0007070000283420086,0.031400299980305135,62400,0.0,0.011464699753560126,8,25,23,17,0,0,0,2.118303571428571,True,11,0.6343599511997372
5,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,24,8,1600,240,0.031053800019435585,0.060901799937710166,0.17768429999705404,0.3494283000472933,0.028747017223609686,True,1.698314660101103e-15,0.0010942002991214395,3.499991726130247e-05,0.0005937999812886119,0.029403100023046136,64896,0.0,0.01109609950799495,10,26,22,16,0,0,0,2.8816964285714284,True,11,0.6654553519922685
6,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,24,8,1600,240,0.029919099994003773,0.047223999979905784,0.2076033999910578,0.3966523000271991,0.028680280554730472,True,6.532886618304434e-16,0.00036520021967589855,4.7200010158121586e-05,0.0026394000742584467,0.015174899948760867,64896,0.0,0.013853699783794582,8,26,22,18,0,0,0,2.000186011904762,False,11,0.6114000604496105
7,original_sfcl_static,balanced_d2_d3,synthetic,phase,none,0.014,24,8,1600,240,0.02894920005928725,0.044007400050759315,0.23655260005034506,0.4406597000779584,0.02861376817813136,True,1.0728167293465423e-15,0.0008221999742090702,7.749989163130522e-05,0.0005599999567493796,0.013157300068996847,62400,0.0,0.011591099784709513,14,25,23,11,0,0,0,3.880580357142857,True,11,0.605457949605468
0,rltune_style_selector,rltune-style-spec:speculative-replicas:pred_barrier=0.0036:pred_prefix=10,synthetic,phase,none,0.014,24,8,1600,240,0.02735909994225949,0.05899099993985146,0.02735909994225949,0.05899099993985146,0.029084093672630443,True,2.633125101432526e-16,0.0006447000196203589,0.003011499997228384,0.0008538000984117389,0.03138960001524538,59904,0.0,0.00751609995495528,13,24,0,11,0,0,0,1.6140252976190474,False,5,0.919589613584542
1,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0125:pred_prefix=8,synthetic,phase,none,0.014,24,8,1600,240,0.032325100037269294,0.06087879999540746,0.059684199979528785,0.11986979993525892,0.02901622321772417,True,0.0,0.0004661001730710268,0.0026505000423640013,0.0007669000187888741,0.02840059995651245,19968,0.0,0.0025093002477660775,8,8,0,0,0,0,0,1.0,False,5,0.9061203195292423
2,rltune_style_selector,rltune-style-spec:speculative-replicas:pred_barrier=0.0318:pred_prefix=8,synthetic,phase,none,0.014,24,8,1600,240,0.028065500082448125,0.058233899995684624,0.08774970006197691,0.17810369993094355,0.028948581173902223,True,1.6653345369377346e-16,0.0005332001019269228,0.002557600033469498,0.0008296000305563211,0.029910400044173002,59904,0.0,0.007332500535994768,15,24,0,9,0,0,0,1.868303571428571,False,5,0.877872902819128
3,rltune_style_selector,rltune-style-spec:speculative-replicas:pred_barrier=0.0354:pred_prefix=8,synthetic,phase,none,0.014,24,8,1600,240,0.025106500019319355,0.05510390002746135,0.11285620008129627,0.2332075999584049,0.028881166711033662,True,2.3551386880256624e-16,0.000512199942022562,0.004392100032418966,0.0007821000181138515,0.02967499999795109,54912,0.0,0.006363799562677741,11,22,2,11,0,0,0,1.3690476190476188,False,5,0.8798903006277611
4,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0376:pred_prefix=8,synthetic,phase,none,0.014,24,8,1600,240,0.028480399982072413,0.057101599988527596,0.14133660006336868,0.2903091999469325,0.028813979002185474,True,0.0,0.000587400165386498,0.00327440002001822,0.0014072000049054623,0.028413499938324094,19968,0.0,0.0024023998994380236,8,8,0,0,0,0,0,1.0,False,11,0.6343599511997372
5,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0386:pred_prefix=8,synthetic,phase,none,0.014,24,8,1600,240,0.012069299933500588,0.041853099945001304,0.15340589999686927,0.3321622998919338,0.028747017223609686,True,0.0,0.0005512001225724816,0.003597100032493472,0.0008369000861421227,0.029623599955812097,19968,0.0,0.0024619997711852193,8,8,0,0,0,0,0,1.0,False,11,0.6654553519922685
6,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0385:pred_prefix=8,synthetic,phase,none,0.014,24,8,1600,240,0.02625420002732426,0.05615050008054823,0.17966010002419353,0.388312799972482,0.028680280554730472,True,0.0,0.00036289996933192015,0.004144800011999905,0.0009970000246539712,0.029728899942710996,19968,0.0,0.0019282001303508878,8,8,0,0,0,0,0,1.0,False,11,0.6114000604496105
7,rltune_style_selector,rltune-style-speed:speed-aware-identity:pred_barrier=0.0398:pred_prefix=8,synthetic,phase,none,0.014,24,8,1600,240,0.029147899942472577,0.057412899914197624,0.2088079999666661,0.44572569988667965,0.02861376817813136,True,0.0,0.000403599813580513,0.003901299904100597,0.0007060999050736427,0.027902000001631677,19968,0.0,0.0019683000864461064,8,8,0,0,0,0,0,0.9999999999999999,False,11,0.605457949605468
0,sailor_style_heterogeneity_aware,sailor-style-speed:speed-aware-identity:pred_all_done=0.0019,synthetic,phase,none,0.014,24,8,1600,240,0.028591300011612475,0.044189900043420494,0.028591300011612475,0.044189900043420494,0.029084093672630443,True,0.0,0.00045989989303052425,0.0015665000537410378,0.0007326999912038445,0.015402600052766502,19968,0.0,0.0022014998830854893,8,8,0,0,0,0,0,1.0,False,5,0.919589613584542
1,sailor_style_heterogeneity_aware,sailor-style-speed:speed-aware-identity:pred_all_done=0.0019,synthetic,phase,none,0.014,24,8,1600,240,0.028942200005985796,0.05715640005655587,0.05753350001759827,0.10134630009997636,0.02901622321772417,True,0.0,0.0005088001489639282,0.0018769999733194709,0.0006012000376358628,0.028004400082863867,19968,0.0,0.0019518000772222877,8,8,0,0,0,0,0,1.0,False,5,0.9061203195292423
2,sailor_style_heterogeneity_aware,sailor-style-speed:speed-aware-identity:pred_all_done=0.0019,synthetic,phase,none,0.014,24,8,1600,240,0.03149620001204312,0.05998059990815818,0.08902970002964139,0.16132690000813454,0.028948581173902223,True,0.0,0.0005951998755335808,0.0021152000408619642,0.00141329993493855,0.028314600000157952,19968,0.0,0.002459299867041409,8,8,0,0,0,0,0,1.0,False,5,0.877872902819128
