case,workers,strategy,n_seeds,mean_barrier_ms,p95_barrier_ms,barrier_gain_vs_static_pct,decode_success_rate,worker_errors,recoveries,reissued_rows,dispatch_ms,cancel_ms,strategy_label
close_connection,24,guarded_system_portfolio,2,12.725392999906601,13.190150250011301,24.152688120670895,1.0,1.0,0.3333333333333333,0.3333333333333333,0.88000783337815,4.367059666795551,Guarded portfolio
close_connection,24,online_counter_guard_deadline_aware_sparse_flexible,2,16.7842816665597,20.5915763751818,0.21023360239111483,1.0,1.0,1.0,2.0,0.6464259167084,5.70013775003035,Guarded deadline-aware
close_connection,24,rank_aware_sparse_flexible,2,15.7996718333682,17.04432162478035,5.951123474801304,1.0,1.0,1.0,2.0,0.6814680001146001,5.8065565002986,Rank-aware
close_connection,24,sparse_flexible_static,2,16.81673908334835,20.696556249959,0.0,1.0,1.0,1.0,2.0,0.6514584166931,5.718422999962001,Static sparse-flex
close_connection,24,speed_aware_uncoded,2,12.88883766672665,13.590204374963749,23.19707887409493,1.0,1.0,0.3333333333333333,0.3333333333333333,0.8875011666683501,4.3791435000457,Speed-aware uncoded
close_connection,24,system_portfolio,2,12.648119083451052,13.201929249930751,24.647753382214844,1.0,1.0,0.3333333333333333,0.3333333333333333,0.8670055834347999,4.3381909167692,Portfolio
