external_mode,strategy,method,source,artifact,uses_first_decode_features,notes,w8_mean_barrier_ms,w8_p95_barrier_ms,w8_gain_percent,w8_regressions,w16_mean_barrier_ms,w16_p95_barrier_ms,w16_gain_percent,w16_regressions,w24_mean_barrier_ms,w24_p95_barrier_ms,w24_gain_percent,w24_regressions,avg_p95_barrier_ms,avg_extra_compute,avg_cancel_ms
tcp,original_sfcl_static,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement,43.45756406473806,75.94730504788451,0.0,0,44.90367656762823,63.39906499488271,0.0,0,51.07084218434461,62.39536997745737,0.0,0,67.2472466734082,2.514007083953373,18.873543228740594
tcp,rltune_style_selector,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms",51.9362171817192,75.62539490754708,-19.510189536511124,8,46.51816875229993,60.43026492698112,-3.5954565596430688,4,53.94730311854795,72.07462001242665,-5.632295868199123,4,69.37675994898494,1.2182268415178574,21.952972401171138
tcp,sailor_style_heterogeneity_aware,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model,50.911659369376096,77.51118994201533,-17.15258428551998,7,47.07077031707737,63.194159965496475,-4.826094242384217,5,50.55957969307197,70.26090506697065,1.0010849036465854,3,70.32208499149415,1.0,21.07998437713827
tcp,guarded_system_portfolio,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio,40.8576593817997,84.95607501245082,5.98262866060629,2,52.61868281559141,87.19074998516587,-17.181235118562764,5,48.823290622749425,60.97847994533364,4.400850789737237,2,77.70843498098344,1.388922797309028,21.979441669221412
tcp,online_counter_guard_deadline_aware_sparse_flexible,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback,42.00713593854739,75.66746993106783,3.3375734636897394,3,46.92797656753096,61.10518997884354,-4.508094113082224,6,55.183912505526635,94.70898007275531,-8.053656734963445,4,77.1605466608889,2.48004150390625,21.14422396213432
